,GPCP_g,GPCP_g_l,gdp_g,gdp_g_l,y_0,polity2l,ethfrac,relfrac,Oil,lpopl1,lmtnest,ccode,year,any_prio,war_prio
447,0.40436396,-0.30437788,0.02150534,-0.033766188,1.078,-7.0,0.65493006,0.62,0.0,9.583627,1.2237755,541.0,1988-01-01,1.0,1.0
448,0.08277997,0.40436396,0.0407895,0.02150534,1.078,-7.0,0.65493006,0.62,0.0,9.609586,1.2237755,541.0,1989-01-01,1.0,1.0
449,-0.27368027,0.08277997,-0.039190922,0.0407895,1.078,-7.0,0.65493006,0.62,0.0,9.6356735,1.2237755,541.0,1990-01-01,1.0,1.0
450,0.06513863,-0.27368027,-0.022368448,-0.039190922,1.078,-7.0,0.65493006,0.62,0.0,9.661861,1.2237755,541.0,1991-01-01,1.0,1.0
451,-0.27034876,0.06513863,-0.04306857,-0.022368448,1.078,-6.0,0.65493006,0.62,0.0,9.688313,1.2237755,541.0,1992-01-01,1.0,1.0
452,0.31976616,-0.27034876,0.06418045,-0.04306857,1.078,-6.0,0.65493006,0.62,0.0,9.711782,1.2237755,541.0,1993-01-01,0.0,0.0
453,-0.19726664,0.31976616,0.045560308,0.06418045,1.078,-6.0,0.65493006,0.62,0.0,9.616138,1.2237755,541.0,1994-01-01,0.0,0.0
454,0.14451797,-0.19726664,0.017256938,0.045560308,1.078,6.0,0.65493006,0.62,0.0,9.64342,1.2237755,541.0,1995-01-01,0.0,0.0
455,0.22421631,0.14451797,0.04349103,0.017256938,1.078,6.0,0.65493006,0.62,0.0,9.66903,1.2237755,541.0,1996-01-01,0.0,0.0
456,0.085884646,0.22421631,0.083947256,0.04349103,1.078,6.0,0.65493006,0.62,0.0,9.694616,1.2237755,541.0,1997-01-01,0.0,0.0
457,-0.23709543,0.085884646,0.096403934,0.083947256,1.078,6.0,0.65493006,0.62,0.0,9.718964,1.2237755,541.0,1998-01-01,0.0,0.0
458,0.3337243,-0.23709543,0.052097622,0.096403934,1.078,6.0,0.65493006,0.62,0.0,9.737846,1.2237755,541.0,1999-01-01,0.0,0.0
459,0.10780269,0.101324685,-0.022424713,0.0,2.854,6.0,0.67654896,0.255,0.0,7.2717037,2.4765384,565.0,1991-01-01,0.0,0.0
460,-0.5471783,0.10780269,-0.005734779,-0.022424713,2.854,6.0,0.67654896,0.255,0.0,7.301148,2.4765384,565.0,1992-01-01,0.0,0.0
461,1.6769756,-0.5471783,-0.043025702,-0.005734779,2.854,6.0,0.67654896,0.255,0.0,7.329094,2.4765384,565.0,1993-01-01,0.0,0.0
462,-0.2810862,1.6769756,0.035507396,-0.043025702,2.854,6.0,0.67654896,0.255,0.0,7.2885723,2.4765384,565.0,1994-01-01,0.0,0.0
463,-0.25437263,-0.2810862,0.010196752,0.035507396,2.854,6.0,0.67654896,0.255,0.0,7.315119,2.4765384,565.0,1995-01-01,0.0,0.0
464,0.14142832,-0.25437263,-0.0043648547,0.010196752,2.854,6.0,0.67654896,0.255,0.0,7.341484,2.4765384,565.0,1996-01-01,0.0,0.0
465,0.57530856,0.14142832,0.0011853671,-0.0043648547,2.854,6.0,0.67654896,0.255,0.0,7.367033,2.4765384,565.0,1997-01-01,0.0,0.0
466,-0.51583296,0.57530856,-0.00038622433,0.0011853671,2.854,6.0,0.67654896,0.255,0.0,7.3917665,2.4765384,565.0,1998-01-01,1.0,1.0
467,0.52898127,-0.51583296,0.007374777,-0.00038622433,2.854,6.0,0.67654896,0.255,0.0,7.415681,2.4765384,565.0,1999-01-01,1.0,1.0
468,-0.24711084,0.08002728,-0.012552306,0.01558079,0.706,-7.0,0.73258805,0.32,0.0,8.615227,1.1314021,436.0,1981-01-01,0.0,0.0
469,-0.017493846,-0.24711084,0.008474551,-0.012552306,0.706,-7.0,0.73258805,0.32,0.0,8.649974,1.1314021,436.0,1982-01-01,0.0,0.0
470,-0.15853347,-0.017493846,-0.054621816,0.008474551,0.706,-7.0,0.73258805,0.32,0.0,8.685585,1.1314021,436.0,1983-01-01,0.0,0.0
471,-0.122386746,-0.15853347,-0.14962964,-0.054621816,0.706,-7.0,0.73258805,0.32,0.0,8.721276,1.1314021,436.0,1984-01-01,0.0,0.0
472,0.2841104,-0.122386746,-0.026132379,-0.14962964,0.706,-7.0,0.73258805,0.32,0.0,8.755895,1.1314021,436.0,1985-01-01,0.0,0.0
473,-0.11188191,0.2841104,0.019677956,-0.026132379,0.706,-7.0,0.73258805,0.32,0.0,8.789203,1.1314021,436.0,1986-01-01,0.0,0.0
474,-0.3299133,-0.11188191,-0.04736844,0.019677956,0.706,-7.0,0.73258805,0.32,0.0,8.821437,1.1314021,436.0,1987-01-01,0.0,0.0
475,0.6845857,-0.3299133,-0.011049692,-0.04736844,0.706,-7.0,0.73258805,0.32,0.0,8.852808,1.1314021,436.0,1988-01-01,0.0,0.0
476,-0.13312876,0.6845857,-0.059590325,-0.011049692,0.706,-7.0,0.73258805,0.32,0.0,8.884056,1.1314021,436.0,1989-01-01,0.0,0.0
477,-0.3420043,-0.13312876,-0.043196253,-0.059590325,0.706,-7.0,0.73258805,0.32,0.0,8.914088,1.1314021,436.0,1990-01-01,1.0,0.0
478,0.5492856,-0.3420043,-0.0069348705,-0.043196253,0.706,-7.0,0.73258805,0.32,0.0,8.952993,1.1314021,436.0,1991-01-01,1.0,0.0
479,-0.047560338,0.5492856,-0.09656511,-0.0069348705,0.706,1.0,0.73258805,0.32,0.0,8.985195,1.1314021,436.0,1992-01-01,1.0,0.0
480,-0.119473755,-0.047560338,-0.020428188,-0.09656511,0.706,8.0,0.73258805,0.32,0.0,9.017968,1.1314021,436.0,1993-01-01,0.0,0.0
481,0.8739828,-0.119473755,0.0051095905,-0.020428188,0.706,8.0,0.73258805,0.32,0.0,9.053201,1.1314021,436.0,1994-01-01,1.0,0.0
482,-0.3470387,0.8739828,-0.00813729,0.0051095905,0.706,8.0,0.73258805,0.32,0.0,9.087366,1.1314021,436.0,1995-01-01,0.0,0.0
483,-0.06511073,-0.3470387,-0.0018369196,-0.00813729,0.706,8.0,0.73258805,0.32,0.0,9.12151,1.1314021,436.0,1996-01-01,1.0,0.0
484,-0.044658102,-0.06511073,-0.0068646795,-0.0018369196,0.706,-6.0,0.73258805,0.32,0.0,9.1557045,1.1314021,436.0,1997-01-01,1.0,0.0
485,0.38467667,-0.044658102,0.06711987,-0.0068646795,0.706,-6.0,0.73258805,0.32,0.0,9.190014,1.1314021,436.0,1998-01-01,0.0,0.0
486,0.011242187,0.38467667,-0.03839623,0.06711987,0.706,-6.0,0.73258805,0.32,0.0,9.2242365,1.1314021,436.0,1999-01-01,0.0,0.0
487,-0.12498096,-0.01940057,0.053546607,0.032304347,1.393,7.0,0.8689318,0.58000004,1.0,11.172518,1.2237755,475.0,1981-01-01,0.0,0.0
488,0.025526928,-0.12498096,-0.06336631,0.053546607,1.393,7.0,0.8689318,0.58000004,1.0,11.203802,1.2237755,475.0,1982-01-01,0.0,0.0
489,-0.15345679,0.025526928,-0.11275552,-0.06336631,1.393,7.0,0.8689318,0.58000004,1.0,11.235511,1.2237755,475.0,1983-01-01,0.0,0.0
490,0.07261936,-0.15345679,-0.1517077,-0.11275552,1.393,7.0,0.8689318,0.58000004,1.0,11.267242,1.2237755,475.0,1984-01-01,0.0,0.0
491,0.09046207,0.07261936,-0.0056179054,-0.1517077,1.393,-7.0,0.8689318,0.58000004,1.0,11.298481,1.2237755,475.0,1985-01-01,0.0,0.0
492,-0.010736308,0.09046207,-0.08380418,-0.0056179054,1.393,-7.0,0.8689318,0.58000004,1.0,11.328955,1.2237755,475.0,1986-01-01,0.0,0.0
493,-0.07141906,-0.010736308,-0.073997915,-0.08380418,1.393,-7.0,0.8689318,0.58000004,1.0,11.358818,1.2237755,475.0,1987-01-01,0.0,0.0
494,0.20738259,-0.07141906,0.04328521,-0.073997915,1.393,-7.0,0.8689318,0.58000004,1.0,11.388189,1.2237755,475.0,1988-01-01,0.0,0.0
495,0.008468252,0.20738259,0.012765983,0.04328521,1.393,-7.0,0.8689318,0.58000004,1.0,11.417141,1.2237755,475.0,1989-01-01,0.0,0.0
496,-0.03551549,0.008468252,0.04516805,0.012765983,1.393,-5.0,0.8689318,0.58000004,1.0,11.44577,1.2237755,475.0,1990-01-01,0.0,0.0
497,0.047826916,-0.03551549,0.045226086,0.04516805,1.393,-5.0,0.8689318,0.58000004,1.0,11.4742155,1.2237755,475.0,1991-01-01,0.0,0.0
498,-0.034075264,0.047826916,-0.059615366,0.045226086,1.393,-5.0,0.8689318,0.58000004,1.0,11.502704,1.2237755,475.0,1992-01-01,0.0,0.0
499,-0.004354364,-0.034075264,-0.00731644,-0.059615366,1.393,-5.0,0.8689318,0.58000004,1.0,11.532728,1.2237755,475.0,1993-01-01,0.0,0.0
500,0.10494832,-0.004354364,-0.028076611,-0.00731644,1.393,-7.0,0.8689318,0.58000004,1.0,11.560695,1.2237755,475.0,1994-01-01,0.0,0.0
501,0.0080578495,0.10494832,-0.0052834717,-0.028076611,1.393,-7.0,0.8689318,0.58000004,1.0,11.590019,1.2237755,475.0,1995-01-01,0.0,0.0
502,-0.051510893,0.0080578495,0.013630548,-0.0052834717,1.393,-6.0,0.8689318,0.58000004,1.0,11.619742,1.2237755,475.0,1996-01-01,0.0,0.0
503,0.01720048,-0.051510893,-0.0010085206,0.013630548,1.393,-6.0,0.8689318,0.58000004,1.0,11.648925,1.2237755,475.0,1997-01-01,0.0,0.0
504,-0.08033117,0.01720048,-0.0083864555,-0.0010085206,1.393,-6.0,0.8689318,0.58000004,1.0,11.6775675,1.2237755,475.0,1998-01-01,0.0,0.0
505,0.12464888,-0.08033117,-0.0150764985,-0.0083864555,1.393,-1.0,0.8689318,0.58000004,1.0,11.705669,1.2237755,475.0,1999-01-01,0.0,0.0
506,0.037219923,-0.0944925,0.11756933,0.05874134,0.715,-7.0,0.12921083,0.5068,0.0,8.5492735,4.309456,517.0,1981-01-01,0.0,0.0
507,0.28242844,0.037219923,-0.029550869,0.11756933,0.715,-7.0,0.12921083,0.5068,0.0,8.578853,4.309456,517.0,1982-01-01,0.0,0.0
508,-0.23061231,0.28242844,0.015834363,-0.029550869,0.715,-7.0,0.12921083,0.5068,0.0,8.607217,4.309456,517.0,1983-01-01,0.0,0.0
509,0.023100452,-0.23061231,-0.07793765,0.015834363,0.715,-7.0,0.12921083,0.5068,0.0,8.635154,4.309456,517.0,1984-01-01,0.0,0.0
510,0.17377639,0.023100452,0.009102768,-0.07793765,0.715,-7.0,0.12921083,0.5068,0.0,8.663542,4.309456,517.0,1985-01-01,0.0,0.0
511,-0.16884442,0.17377639,-0.0012887199,0.009102768,0.715,-7.0,0.12921083,0.5068,0.0,8.692825,4.309456,517.0,1986-01-01,0.0,0.0
512,0.12567365,-0.16884442,-0.0064516068,-0.0012887199,0.715,-7.0,0.12921083,0.5068,0.0,8.722417,4.309456,517.0,1987-01-01,0.0,0.0
513,0.19645849,0.12567365,-0.022077871,-0.0064516068,0.715,-7.0,0.12921083,0.5068,0.0,8.752108,4.309456,517.0,1988-01-01,0.0,0.0
514,-0.11572697,0.19645849,-0.03054449,-0.022077871,0.715,-7.0,0.12921083,0.5068,0.0,8.782016,4.309456,517.0,1989-01-01,0.0,0.0
515,-0.040788524,-0.11572697,0.035616387,-0.03054449,0.715,-7.0,0.12921083,0.5068,0.0,8.812099,4.309456,517.0,1990-01-01,1.0,0.0
516,-0.12671177,-0.040788524,0.0,0.035616387,0.715,-7.0,0.12921083,0.5068,0.0,8.842316,4.309456,517.0,1991-01-01,1.0,1.0
517,-0.07935502,-0.12671177,0.007936563,0.0,0.715,-7.0,0.12921083,0.5068,0.0,8.871365,4.309456,517.0,1992-01-01,1.0,1.0
518,-0.03752463,-0.07935502,-0.10577274,0.007936563,0.715,-7.0,0.12921083,0.5068,0.0,8.898366,4.309456,517.0,1993-01-01,1.0,0.0
519,0.09223909,-0.03752463,-0.3969291,-0.10577274,0.715,-6.0,0.12921083,0.5068,0.0,8.927978,4.309456,517.0,1994-01-01,1.0,0.0
520,0.020648587,0.09223909,0.30731735,-0.3969291,0.715,-6.0,0.12921083,0.5068,0.0,8.737132,4.309456,517.0,1995-01-01,0.0,0.0
521,0.015454801,0.020648587,0.10234029,0.30731735,0.715,-6.0,0.12921083,0.5068,0.0,8.764053,4.309456,517.0,1996-01-01,1.0,0.0
522,-0.023753537,0.015454801,-0.038970463,0.10234029,0.715,-6.0,0.12921083,0.5068,0.0,8.813885,4.309456,517.0,1997-01-01,1.0,1.0
523,-0.089965746,-0.023753537,0.06652077,-0.038970463,0.715,-6.0,0.12921083,0.5068,0.0,8.974008,4.309456,517.0,1998-01-01,1.0,1.0
524,0.062673956,-0.089965746,0.03457109,0.06652077,0.715,-6.0,0.12921083,0.5068,0.0,9.0002365,4.309456,517.0,1999-01-01,1.0,1.0
525,0.21750768,-0.16951281,0.004409272,-0.034071617,1.174,-2.0,0.72277224,0.14960003,1.0,8.619389,0.0,433.0,1981-01-01,0.0,0.0
526,-0.08771569,0.21750768,0.05618954,0.004409272,1.174,-1.0,0.72277224,0.14960003,0.0,8.647344,0.0,433.0,1982-01-01,0.0,0.0
527,-0.25145254,-0.08771569,-0.012468817,0.05618954,1.174,-1.0,0.72277224,0.14960003,0.0,8.675052,0.0,433.0,1983-01-01,0.0,0.0
528,0.1642612,-0.25145254,-0.051346794,-0.012468817,1.174,-1.0,0.72277224,0.14960003,0.0,8.702677,0.0,433.0,1984-01-01,0.0,0.0
529,0.130791,0.1642612,0.031943224,-0.051346794,1.174,-1.0,0.72277224,0.14960003,0.0,8.731013,0.0,433.0,1985-01-01,0.0,0.0
530,0.18587235,0.130791,-0.006878776,0.031943224,1.174,-1.0,0.72277224,0.14960003,0.0,8.760139,0.0,433.0,1986-01-01,0.0,0.0
531,0.021486925,0.18587235,0.013852842,-0.006878776,1.174,-1.0,0.72277224,0.14960003,0.0,8.789508,0.0,433.0,1987-01-01,0.0,0.0
532,0.1625604,0.021486925,0.00085401087,0.013852842,1.174,-1.0,0.72277224,0.14960003,0.0,8.819074,0.0,433.0,1988-01-01,0.0,0.0
533,-0.057572145,0.1625604,-0.028156988,0.00085401087,1.174,-1.0,0.72277224,0.14960003,0.0,8.849084,0.0,433.0,1989-01-01,0.0,0.0
534,-0.2896071,-0.057572145,0.005267711,-0.028156988,1.174,-1.0,0.72277224,0.14960003,0.0,8.8793335,0.0,433.0,1990-01-01,1.0,0.0
535,0.031141154,-0.2896071,-0.02183404,0.005267711,1.174,-1.0,0.72277224,0.14960003,0.0,8.909776,0.0,433.0,1991-01-01,0.0,0.0
536,0.04052354,0.031141154,-0.00330082,-0.02183404,1.174,-1.0,0.72277224,0.14960003,0.0,8.939188,0.0,433.0,1992-01-01,1.0,0.0
537,0.109393574,0.04052354,-0.047250565,-0.00330082,1.174,-1.0,0.72277224,0.14960003,0.0,8.954157,0.0,433.0,1993-01-01,1.0,0.0
538,0.13983734,0.109393574,0.002575504,-0.047250565,1.174,-1.0,0.72277224,0.14960003,0.0,8.974783,0.0,433.0,1994-01-01,0.0,0.0
539,-0.13332139,0.13983734,0.024368348,0.002575504,1.174,-1.0,0.72277224,0.14960003,0.0,9.001138,0.0,433.0,1995-01-01,1.0,0.0
540,-0.010845765,-0.13332139,0.023089267,0.024368348,1.174,-1.0,0.72277224,0.14960003,0.0,9.027618,0.0,433.0,1996-01-01,0.0,0.0
541,-0.08991384,-0.010845765,0.021723306,0.023089267,1.174,-1.0,0.72277224,0.14960003,0.0,9.054342,0.0,433.0,1997-01-01,1.0,0.0
542,0.03448987,-0.08991384,0.028686706,0.021723306,1.174,-1.0,0.72277224,0.14960003,0.0,9.081413,0.0,433.0,1998-01-01,1.0,1.0
543,0.21895109,0.03448987,0.022968197,0.028686706,1.174,-1.0,0.72277224,0.14960003,0.0,9.10858,0.0,433.0,1999-01-01,1.0,0.0
544,0.14398554,-0.12036248,-0.0368745,-0.04285714,1.19,-7.0,0.7688465,0.53999996,0.0,8.090403,0.9932518,451.0,1981-01-01,0.0,0.0
545,-0.08794342,0.14398554,-0.020966273,-0.0368745,1.19,-7.0,0.7688465,0.53999996,0.0,8.112528,0.9932518,451.0,1982-01-01,0.0,0.0
546,-0.17378065,-0.08794342,0.054934837,-0.020966273,1.19,-7.0,0.7688465,0.53999996,0.0,8.134761,0.9932518,451.0,1983-01-01,0.0,0.0
547,-0.005722654,-0.17378065,-0.14827894,0.054934837,1.19,-7.0,0.7688465,0.53999996,0.0,8.1570835,0.9932518,451.0,1984-01-01,0.0,0.0
548,0.0493252,-0.005722654,-0.06217617,-0.14827894,1.19,-7.0,0.7688465,0.53999996,0.0,8.18004,0.9932518,451.0,1985-01-01,0.0,0.0
549,0.19330704,0.0493252,-0.026519326,-0.06217617,1.19,-7.0,0.7688465,0.53999996,0.0,8.203578,0.9932518,451.0,1986-01-01,0.0,0.0
550,0.014817142,0.19330704,-0.014755973,-0.026519326,1.19,-7.0,0.7688465,0.53999996,0.0,8.227643,0.9932518,451.0,1987-01-01,0.0,0.0
551,-0.07381907,0.014817142,0.024193581,-0.014755973,1.19,-7.0,0.7688465,0.53999996,0.0,8.2519245,0.9932518,451.0,1988-01-01,0.0,0.0
552,0.07910166,-0.07381907,0.03487066,0.024193581,1.19,-7.0,0.7688465,0.53999996,0.0,8.276903,0.9932518,451.0,1989-01-01,0.0,0.0
553,-0.095494665,0.07910166,-0.020652167,0.03487066,1.19,-7.0,0.7688465,0.53999996,0.0,8.302018,0.9932518,451.0,1990-01-01,0.0,0.0
554,0.05843693,-0.095494665,0.027746921,-0.020652167,1.19,-7.0,0.7688465,0.53999996,0.0,8.327484,0.9932518,451.0,1991-01-01,1.0,0.0
555,0.052196126,0.05843693,-0.20734338,0.027746921,1.19,-6.0,0.7688465,0.53999996,0.0,8.353025,0.9932518,451.0,1992-01-01,1.0,0.0
556,-0.050416533,0.052196126,-0.02322949,-0.20734338,1.19,-7.0,0.7688465,0.53999996,0.0,8.37885,0.9932518,451.0,1993-01-01,1.0,0.0
557,-0.013140778,-0.050416533,0.00998914,-0.02322949,1.19,-7.0,0.7688465,0.53999996,0.0,8.364741,0.9932518,451.0,1994-01-01,1.0,0.0
558,-0.06835076,-0.013140778,-0.122197926,0.00998914,1.19,-7.0,0.7688465,0.53999996,0.0,8.3891325,0.9932518,451.0,1995-01-01,1.0,0.0
559,-0.10109243,-0.06835076,0.022028696,-0.122197926,1.19,-7.0,0.7688465,0.53999996,0.0,8.414052,0.9932518,451.0,1996-01-01,1.0,0.0
560,-0.14012848,-0.10109243,-0.1964658,0.022028696,1.19,4.0,0.7688465,0.53999996,0.0,8.440312,0.9932518,451.0,1997-01-01,1.0,0.0
561,0.034192625,-0.14012848,-0.029258572,-0.1964658,1.19,0.0,0.7688465,0.53999996,0.0,8.465479,0.9932518,451.0,1998-01-01,1.0,1.0
562,-0.11536568,0.034192625,-0.099050805,-0.029258572,1.19,0.0,0.7688465,0.53999996,0.0,8.487678,0.9932518,451.0,1999-01-01,1.0,1.0
563,0.82413095,-0.35088322,0.1666666,-0.21601684,0.949,-7.0,0.07674295,0.0,0.0,8.674709,2.6100698,520.0,1981-01-01,1.0,0.0
564,0.2539571,0.82413095,-0.002304118,0.1666666,0.949,-7.0,0.07674295,0.0,0.0,8.71247,2.6100698,520.0,1982-01-01,1.0,0.0
565,-0.5498713,0.2539571,-0.07159351,-0.002304118,0.949,-7.0,0.07674295,0.0,0.0,8.740466,2.6100698,520.0,1983-01-01,1.0,0.0
566,0.45140803,-0.5498713,-0.032338336,-0.07159351,0.949,-7.0,0.07674295,0.0,0.0,8.760478,2.6100698,520.0,1984-01-01,1.0,0.0
567,0.099011295,0.45140803,-0.16066839,-0.032338336,0.949,-7.0,0.07674295,0.0,0.0,8.774888,2.6100698,520.0,1985-01-01,1.0,0.0
568,-0.51453316,0.099011295,0.25114852,-0.16066839,0.949,-7.0,0.07674295,0.0,0.0,8.786762,2.6100698,520.0,1986-01-01,1.0,0.0
569,0.8880123,-0.51453316,-0.01958381,0.25114852,0.949,-7.0,0.07674295,0.0,0.0,8.799888,2.6100698,520.0,1987-01-01,1.0,0.0
570,-0.1401678,0.8880123,-0.011235959,-0.01958381,0.949,-7.0,0.07674295,0.0,0.0,8.818743,2.6100698,520.0,1988-01-01,1.0,0.0
571,0.3040128,-0.1401678,-0.021464672,-0.011235959,0.949,-7.0,0.07674295,0.0,0.0,8.848274,2.6100698,520.0,1989-01-01,1.0,1.0
572,-0.14742677,0.3040128,-0.09290319,-0.021464672,0.949,-7.0,0.07674295,0.0,0.0,8.893422,2.6100698,520.0,1990-01-01,1.0,1.0
573,-0.2980989,-0.14742677,-0.046941668,-0.09290319,0.949,-7.0,0.07674295,0.0,0.0,8.958411,2.6100698,520.0,1991-01-01,1.0,1.0
574,0.26900497,-0.043235775,0.05148743,0.04451753,3.347,4.0,0.87722707,0.4584,0.0,10.293128,2.163323,560.0,1981-01-01,1.0,1.0
575,-0.28168184,0.26900497,-0.023939079,0.05148743,3.347,4.0,0.87722707,0.4584,0.0,10.319332,2.163323,560.0,1982-01-01,1.0,1.0
576,-0.002925506,-0.28168184,-0.06270907,-0.023939079,3.347,4.0,0.87722707,0.4584,0.0,10.345381,2.163323,560.0,1983-01-01,1.0,1.0
577,-0.055884555,-0.002925506,0.041034795,-0.06270907,3.347,4.0,0.87722707,0.4584,0.0,10.371239,2.163323,560.0,1984-01-01,1.0,1.0
578,0.25224078,-0.055884555,-0.051128224,0.041034795,3.347,4.0,0.87722707,0.4584,0.0,10.396872,2.163323,560.0,1985-01-01,1.0,1.0
579,-0.1396839,0.25224078,-0.008729694,-0.051128224,3.347,4.0,0.87722707,0.4584,0.0,10.422192,2.163323,560.0,1986-01-01,1.0,1.0
580,0.025923057,-0.1396839,0.0018220595,-0.008729694,3.347,4.0,0.87722707,0.4584,0.0,10.447235,2.163323,560.0,1987-01-01,1.0,1.0
581,0.26378703,0.025923057,0.018793585,0.0018220595,3.347,4.0,0.87722707,0.4584,0.0,10.471978,2.163323,560.0,1988-01-01,1.0,1.0
582,-0.115376994,0.26378703,-0.005950604,0.018793585,3.347,4.0,0.87722707,0.4584,0.0,10.4964,2.163323,560.0,1989-01-01,1.0,1.0
583,-0.2329793,-0.115376994,-0.027836028,-0.005950604,3.347,4.0,0.87722707,0.4584,0.0,10.52051,2.163323,560.0,1990-01-01,1.0,1.0
584,0.25208035,-0.2329793,-0.01908861,-0.027836028,3.347,5.0,0.87722707,0.4584,0.0,10.544262,2.163323,560.0,1991-01-01,1.0,1.0
585,-0.30718216,0.25208035,-0.037037045,-0.01908861,3.347,5.0,0.87722707,0.4584,0.0,10.567669,2.163323,560.0,1992-01-01,1.0,1.0
586,0.38392383,-0.30718216,-0.008818457,-0.037037045,3.347,6.0,0.87722707,0.4584,0.0,10.590768,2.163323,560.0,1993-01-01,1.0,1.0
587,-0.13566957,0.38392383,0.010494259,-0.008818457,3.347,8.0,0.87722707,0.4584,0.0,10.531397,2.163323,560.0,1994-01-01,0.0,0.0
588,0.3082783,-0.13566957,0.009073484,0.010494259,3.347,9.0,0.87722707,0.4584,0.0,10.552767,2.163323,560.0,1995-01-01,0.0,0.0
589,0.117613204,0.3082783,0.020808382,0.009073484,3.347,9.0,0.87722707,0.4584,0.0,10.574389,2.163323,560.0,1996-01-01,0.0,0.0
590,-0.13657103,0.117613204,0.005974321,0.020808382,3.347,9.0,0.87722707,0.4584,0.0,10.594432,2.163323,560.0,1997-01-01,0.0,0.0
591,-0.10500156,-0.13657103,-0.011544849,0.005974321,3.347,9.0,0.87722707,0.4584,0.0,10.611613,2.163323,560.0,1998-01-01,0.0,0.0
592,-0.0672827,-0.10500156,-0.004546994,-0.011544849,3.347,9.0,0.87722707,0.4584,0.0,10.629095,2.163323,560.0,1999-01-01,0.0,0.0
593,-0.009881114,0.043180685,0.004618947,0.018823497,0.85,-7.0,0.7350703,0.445,0.0,9.860163,2.014903,625.0,1981-01-01,0.0,0.0
594,-0.15191688,-0.009881114,0.0,0.004618947,0.85,-7.0,0.7350703,0.445,0.0,9.887968,2.014903,625.0,1982-01-01,0.0,0.0
